,State,AgeGroup,DescriptionPartial,MaturitySize,FurLength,Gender,Adoption
7737,41401.0,2.0,3.0,2.0,2.0,3.0,0.0
7738,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
7739,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
7740,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
7741,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
7742,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
7743,41326.0,3.0,2.0,2.0,2.0,3.0,0.0
7744,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
7745,41401.0,3.0,1.0,2.0,1.0,2.0,1.0
7746,41332.0,0.0,2.0,2.0,1.0,2.0,0.0
7747,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
7748,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
7749,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
7750,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
7751,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
7752,41326.0,1.0,2.0,2.0,2.0,1.0,0.0
7753,41327.0,2.0,3.0,2.0,1.0,1.0,1.0
7754,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
7755,41401.0,2.0,2.0,2.0,2.0,3.0,1.0
7756,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
7757,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
7758,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
7759,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
7760,41326.0,1.0,2.0,2.0,2.0,1.0,0.0
7761,41401.0,1.0,1.0,2.0,2.0,2.0,1.0
7762,41327.0,1.0,1.0,1.0,1.0,2.0,1.0
7763,41332.0,0.0,1.0,2.0,1.0,2.0,1.0
7764,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
7765,41327.0,2.0,1.0,2.0,1.0,1.0,0.0
7766,41401.0,3.0,3.0,2.0,2.0,1.0,1.0
7767,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
7768,41326.0,3.0,2.0,3.0,1.0,2.0,0.0
7769,41401.0,2.0,3.0,2.0,2.0,1.0,1.0
7770,41332.0,2.0,2.0,2.0,1.0,2.0,1.0
7771,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
7772,41401.0,1.0,3.0,2.0,1.0,1.0,0.0
7773,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
7774,41326.0,2.0,2.0,2.0,2.0,3.0,1.0
7775,41336.0,2.0,1.0,1.0,1.0,1.0,1.0
7776,41336.0,0.0,3.0,1.0,2.0,3.0,1.0
7777,41401.0,0.0,3.0,1.0,1.0,3.0,1.0
7778,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
7779,41401.0,0.0,1.0,1.0,1.0,3.0,1.0
7780,41401.0,0.0,1.0,2.0,1.0,1.0,0.0
7781,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
7782,41326.0,3.0,2.0,2.0,2.0,1.0,0.0
7783,41401.0,3.0,3.0,3.0,2.0,1.0,0.0
7784,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
7785,41401.0,2.0,1.0,3.0,1.0,1.0,0.0
7786,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
7787,41326.0,3.0,3.0,2.0,2.0,1.0,0.0
7788,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
7789,41330.0,3.0,2.0,3.0,1.0,1.0,0.0
7790,41401.0,1.0,1.0,2.0,1.0,3.0,0.0
7791,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
7792,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
7793,41326.0,3.0,3.0,3.0,3.0,1.0,1.0
7794,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
7795,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
7796,41401.0,0.0,3.0,1.0,2.0,2.0,1.0
7797,41330.0,2.0,3.0,2.0,1.0,1.0,1.0
7798,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
7799,41326.0,3.0,2.0,2.0,3.0,1.0,1.0
7800,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
7801,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
7802,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
7803,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
7804,41330.0,3.0,1.0,2.0,1.0,2.0,1.0
7805,41325.0,1.0,1.0,2.0,2.0,1.0,1.0
7806,41401.0,2.0,2.0,2.0,2.0,1.0,1.0
7807,41324.0,2.0,2.0,2.0,1.0,2.0,1.0
7808,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
7809,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
7810,41326.0,2.0,3.0,3.0,3.0,3.0,1.0
7811,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
7812,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
7813,41401.0,0.0,1.0,1.0,2.0,2.0,0.0
7814,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
7815,41401.0,1.0,1.0,3.0,3.0,1.0,0.0
7816,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
7817,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
7818,41401.0,3.0,2.0,3.0,1.0,1.0,1.0
7819,41326.0,1.0,2.0,3.0,1.0,3.0,1.0
7820,41336.0,0.0,2.0,1.0,1.0,2.0,1.0
7821,41326.0,1.0,2.0,1.0,2.0,1.0,1.0
7822,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
7823,41326.0,3.0,2.0,3.0,1.0,3.0,0.0
7824,41401.0,0.0,3.0,3.0,1.0,2.0,0.0
7825,41330.0,0.0,2.0,2.0,1.0,2.0,1.0
7826,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
7827,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
7828,41327.0,3.0,2.0,3.0,1.0,2.0,0.0
7829,41326.0,0.0,2.0,1.0,1.0,3.0,1.0
7830,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
7831,41335.0,2.0,3.0,2.0,2.0,2.0,0.0
7832,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
7833,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
7834,41326.0,2.0,2.0,3.0,1.0,1.0,1.0
7835,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
7836,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
7837,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
7838,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
7839,41336.0,1.0,1.0,2.0,1.0,1.0,1.0
7840,41401.0,3.0,3.0,2.0,1.0,1.0,1.0
7841,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
7842,41326.0,2.0,1.0,1.0,1.0,1.0,1.0
7843,41326.0,3.0,3.0,1.0,1.0,1.0,1.0
7844,41401.0,1.0,3.0,2.0,1.0,1.0,1.0
7845,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
7846,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
7847,41326.0,0.0,1.0,2.0,2.0,3.0,0.0
7848,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
7849,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
7850,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
7851,41326.0,1.0,1.0,2.0,2.0,3.0,1.0
7852,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
7853,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
7854,41326.0,3.0,2.0,4.0,1.0,2.0,1.0
7855,41330.0,0.0,3.0,2.0,1.0,1.0,1.0
7856,41326.0,3.0,1.0,2.0,1.0,1.0,1.0
7857,41327.0,2.0,2.0,2.0,1.0,1.0,1.0
7858,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
7859,41326.0,1.0,3.0,2.0,1.0,1.0,1.0
7860,41401.0,0.0,2.0,2.0,2.0,1.0,0.0
7861,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
7862,41326.0,1.0,2.0,2.0,3.0,3.0,1.0
7863,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
7864,41326.0,0.0,3.0,2.0,1.0,1.0,0.0
7865,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
7866,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
7867,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
7868,41326.0,0.0,3.0,3.0,2.0,1.0,1.0
7869,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
7870,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
7871,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
7872,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
7873,41327.0,0.0,2.0,2.0,2.0,2.0,0.0
7874,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
7875,41326.0,0.0,3.0,1.0,1.0,3.0,0.0
7876,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
7877,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
7878,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
7879,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
7880,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
7881,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
7882,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
7883,41332.0,2.0,2.0,2.0,1.0,1.0,1.0
7884,41326.0,1.0,2.0,3.0,1.0,2.0,0.0
7885,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
7886,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
7887,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
7888,41332.0,0.0,2.0,2.0,3.0,2.0,1.0
7889,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
7890,41401.0,1.0,3.0,2.0,1.0,2.0,1.0
7891,41327.0,0.0,1.0,1.0,1.0,1.0,1.0
7892,41336.0,0.0,2.0,1.0,1.0,3.0,1.0
7893,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
7894,41401.0,2.0,2.0,1.0,1.0,1.0,1.0
7895,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
7896,41326.0,3.0,1.0,2.0,3.0,2.0,1.0
7897,41326.0,1.0,2.0,3.0,2.0,2.0,1.0
7898,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
7899,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
7900,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
7901,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
7902,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
7903,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
7904,41327.0,3.0,2.0,2.0,2.0,1.0,1.0
7905,41326.0,3.0,2.0,3.0,2.0,2.0,0.0
7906,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
7907,41326.0,1.0,1.0,1.0,1.0,3.0,0.0
7908,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
7909,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
7910,41330.0,0.0,3.0,2.0,1.0,3.0,1.0
7911,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
7912,41326.0,3.0,3.0,2.0,1.0,2.0,1.0
7913,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
7914,41326.0,0.0,2.0,1.0,2.0,3.0,1.0
7915,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
7916,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
7917,41330.0,0.0,2.0,2.0,2.0,3.0,1.0
7918,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
7919,41336.0,2.0,2.0,2.0,1.0,1.0,1.0
7920,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
7921,41401.0,3.0,3.0,2.0,1.0,1.0,0.0
7922,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
7923,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
7924,41401.0,3.0,2.0,3.0,2.0,1.0,0.0
7925,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
7926,41401.0,3.0,2.0,2.0,1.0,3.0,0.0
7927,41401.0,3.0,1.0,1.0,2.0,1.0,0.0
7928,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
7929,41401.0,3.0,2.0,2.0,1.0,1.0,1.0
7930,41401.0,0.0,2.0,1.0,1.0,3.0,1.0
7931,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
7932,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
7933,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
7934,41326.0,2.0,3.0,3.0,1.0,2.0,0.0
7935,41401.0,3.0,2.0,3.0,2.0,2.0,1.0
7936,41326.0,2.0,1.0,3.0,3.0,1.0,1.0
7937,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
7938,41336.0,0.0,2.0,3.0,1.0,3.0,1.0
7939,41327.0,0.0,2.0,2.0,2.0,2.0,0.0
7940,41336.0,0.0,2.0,1.0,1.0,1.0,1.0
7941,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
7942,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
7943,41330.0,0.0,3.0,2.0,1.0,2.0,1.0
7944,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
7945,41401.0,0.0,3.0,1.0,3.0,2.0,1.0
7946,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
7947,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
7948,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
7949,41401.0,0.0,1.0,3.0,3.0,3.0,0.0
7950,41401.0,1.0,2.0,2.0,1.0,2.0,1.0
7951,41326.0,0.0,3.0,2.0,2.0,3.0,1.0
7952,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
7953,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
7954,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
7955,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
7956,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
7957,41401.0,0.0,1.0,2.0,2.0,1.0,1.0
7958,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
7959,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
7960,41325.0,1.0,2.0,2.0,1.0,1.0,1.0
7961,41401.0,2.0,1.0,1.0,2.0,1.0,1.0
7962,41325.0,3.0,2.0,2.0,2.0,1.0,1.0
7963,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
7964,41327.0,0.0,1.0,2.0,2.0,1.0,1.0
7965,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
7966,41332.0,0.0,2.0,2.0,2.0,3.0,0.0
7967,41401.0,0.0,2.0,2.0,2.0,1.0,0.0
7968,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
7969,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
7970,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
7971,41336.0,2.0,3.0,2.0,1.0,1.0,1.0
7972,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
7973,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
7974,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
7975,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
7976,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
7977,41401.0,2.0,3.0,3.0,2.0,1.0,0.0
7978,41326.0,3.0,2.0,1.0,2.0,1.0,1.0
7979,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
7980,41332.0,2.0,3.0,3.0,1.0,1.0,1.0
7981,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
7982,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
7983,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
7984,41401.0,0.0,1.0,1.0,1.0,1.0,0.0
7985,41326.0,0.0,3.0,1.0,1.0,2.0,0.0
7986,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
7987,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
7988,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
7989,41326.0,0.0,1.0,1.0,1.0,2.0,0.0
7990,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
7991,41326.0,3.0,1.0,2.0,1.0,2.0,0.0
7992,41326.0,0.0,3.0,2.0,2.0,1.0,1.0
7993,41332.0,3.0,1.0,2.0,2.0,2.0,0.0
7994,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
7995,41401.0,0.0,1.0,1.0,1.0,3.0,1.0
7996,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
7997,41361.0,3.0,3.0,2.0,1.0,1.0,0.0
7998,41326.0,1.0,3.0,3.0,2.0,2.0,1.0
7999,41326.0,3.0,1.0,2.0,2.0,1.0,1.0
8000,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
8001,41326.0,2.0,2.0,2.0,3.0,2.0,1.0
8002,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
8003,41326.0,0.0,3.0,1.0,2.0,3.0,0.0
8004,41326.0,1.0,1.0,2.0,2.0,1.0,1.0
8005,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
8006,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
8007,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
8008,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
8009,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
8010,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
8011,41401.0,0.0,1.0,2.0,1.0,3.0,0.0
8012,41326.0,2.0,3.0,1.0,1.0,1.0,1.0
8013,41401.0,3.0,1.0,3.0,3.0,1.0,0.0
8014,41326.0,1.0,2.0,3.0,2.0,1.0,1.0
8015,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
8016,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
8017,41401.0,0.0,2.0,2.0,1.0,1.0,0.0
8018,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
8019,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
8020,41336.0,2.0,1.0,2.0,1.0,1.0,1.0
8021,41335.0,0.0,3.0,2.0,2.0,2.0,1.0
8022,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
8023,41326.0,1.0,2.0,1.0,2.0,3.0,1.0
8024,41401.0,1.0,2.0,2.0,1.0,2.0,1.0
8025,41326.0,0.0,2.0,1.0,2.0,1.0,1.0
8026,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
8027,41401.0,3.0,2.0,1.0,1.0,2.0,1.0
8028,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
8029,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
8030,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
8031,41326.0,1.0,3.0,2.0,2.0,3.0,1.0
8032,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
8033,41401.0,0.0,2.0,2.0,1.0,3.0,1.0
8034,41326.0,3.0,2.0,2.0,3.0,2.0,1.0
8035,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
8036,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
8037,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
8038,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
8039,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
8040,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
8041,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
8042,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
8043,41326.0,3.0,3.0,2.0,3.0,2.0,0.0
8044,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
8045,41326.0,2.0,1.0,2.0,2.0,1.0,0.0
8046,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
8047,41336.0,2.0,2.0,1.0,1.0,2.0,1.0
8048,41332.0,2.0,2.0,2.0,2.0,1.0,1.0
8049,41326.0,0.0,1.0,3.0,2.0,1.0,1.0
8050,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
8051,41326.0,2.0,1.0,2.0,1.0,3.0,1.0
8052,41327.0,2.0,1.0,2.0,2.0,1.0,0.0
8053,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
8054,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
8055,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
8056,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
8057,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
8058,41401.0,3.0,2.0,1.0,1.0,1.0,1.0
8059,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
8060,41401.0,3.0,3.0,2.0,2.0,1.0,0.0
8061,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
8062,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
8063,41401.0,2.0,1.0,2.0,2.0,1.0,1.0
8064,41336.0,0.0,3.0,2.0,1.0,1.0,0.0
8065,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
8066,41401.0,1.0,3.0,2.0,2.0,2.0,0.0
8067,41330.0,2.0,2.0,2.0,1.0,1.0,1.0
8068,41401.0,2.0,3.0,1.0,3.0,2.0,1.0
8069,41361.0,3.0,1.0,3.0,3.0,2.0,0.0
8070,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
8071,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
8072,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
8073,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
8074,41401.0,0.0,2.0,2.0,1.0,1.0,0.0
8075,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
8076,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
8077,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
8078,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
8079,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
8080,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
8081,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
8082,41330.0,2.0,2.0,2.0,2.0,2.0,0.0
8083,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
8084,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
8085,41326.0,2.0,3.0,3.0,2.0,2.0,1.0
8086,41326.0,2.0,1.0,2.0,1.0,1.0,0.0
8087,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
8088,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
8089,41335.0,0.0,1.0,1.0,1.0,1.0,1.0
8090,41327.0,1.0,2.0,2.0,1.0,2.0,1.0
8091,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
8092,41336.0,2.0,3.0,2.0,2.0,2.0,0.0
8093,41324.0,2.0,3.0,1.0,1.0,3.0,0.0
8094,41326.0,3.0,1.0,3.0,2.0,1.0,0.0
8095,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
8096,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
8097,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
8098,41326.0,0.0,2.0,2.0,2.0,1.0,0.0
8099,41326.0,3.0,3.0,2.0,2.0,1.0,1.0
8100,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
8101,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
8102,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
8103,41401.0,2.0,3.0,3.0,3.0,1.0,1.0
8104,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
8105,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
8106,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
8107,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
8108,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
8109,41326.0,0.0,2.0,1.0,1.0,3.0,0.0
8110,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
8111,41332.0,0.0,1.0,1.0,1.0,2.0,0.0
8112,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
8113,41401.0,1.0,3.0,2.0,1.0,2.0,1.0
8114,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
8115,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
8116,41327.0,0.0,2.0,1.0,1.0,2.0,1.0
8117,41326.0,3.0,3.0,2.0,1.0,3.0,1.0
8118,41401.0,0.0,1.0,2.0,2.0,3.0,1.0
8119,41336.0,1.0,2.0,2.0,2.0,1.0,1.0
8120,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
8121,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
8122,41336.0,3.0,1.0,1.0,2.0,1.0,0.0
8123,41326.0,0.0,2.0,2.0,1.0,3.0,0.0
8124,41326.0,3.0,2.0,2.0,1.0,3.0,0.0
8125,41326.0,2.0,3.0,2.0,3.0,1.0,1.0
8126,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
8127,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
8128,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
8129,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
8130,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
8131,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
8132,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
8133,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
8134,41326.0,0.0,1.0,2.0,1.0,1.0,0.0
8135,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
8136,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
8137,41326.0,3.0,3.0,2.0,2.0,1.0,1.0
8138,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
8139,41326.0,3.0,2.0,1.0,3.0,2.0,1.0
8140,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
8141,41326.0,1.0,2.0,2.0,2.0,1.0,1.0
8142,41401.0,0.0,2.0,1.0,2.0,1.0,0.0
8143,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
8144,41327.0,2.0,1.0,2.0,2.0,1.0,0.0
8145,41327.0,1.0,1.0,1.0,2.0,1.0,1.0
8146,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
8147,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
8148,41326.0,3.0,3.0,4.0,1.0,1.0,1.0
8149,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
8150,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
8151,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
8152,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
8153,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
8154,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
8155,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
8156,41401.0,0.0,3.0,1.0,2.0,2.0,0.0
8157,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
8158,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
8159,41326.0,2.0,2.0,1.0,1.0,3.0,1.0
8160,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
8161,41326.0,0.0,2.0,1.0,2.0,2.0,0.0
8162,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
8163,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
8164,41326.0,0.0,1.0,3.0,3.0,2.0,1.0
8165,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
8166,41326.0,1.0,1.0,1.0,2.0,3.0,1.0
8167,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
8168,41336.0,2.0,2.0,2.0,1.0,1.0,1.0
8169,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
8170,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
8171,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
8172,41326.0,1.0,2.0,2.0,1.0,1.0,0.0
